,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
1747,5.0,0.6,40.7921257019043,-73.94418334960938,1,40.79029846191406,-73.9518814086914,0,1,4,1,8,18,59,41,4,1,8,19,4,3
1748,13.0,6.62,40.87947463989258,-73.8697280883789,1,40.835845947265625,-73.87165069580078,0,2,0,1,25,8,34,15,0,1,25,9,2,17
1749,23.0,6.36,40.80018997192383,-73.96932220458984,1,40.75535583496094,-73.921875,0,2,0,1,25,22,14,42,0,1,25,22,41,13
1750,5.0,0.78,40.76868438720703,-73.91104888916016,1,40.75923538208008,-73.91871643066406,0,2,3,1,28,8,51,48,3,1,28,8,56,12
1751,9.0,1.69,40.64366149902344,-73.94168853759766,1,40.6343879699707,-73.96726989746094,0,2,3,1,28,19,44,23,3,1,28,19,54,30
1752,18.5,5.6,40.76371765136719,-73.9717788696289,1,40.81384658813477,-73.94117736816406,0,2,5,1,9,10,26,38,5,1,9,10,42,57
1753,4.5,0.63,40.71072006225586,-73.96686553955078,1,40.71456527709961,-73.96110534667969,0,2,3,1,21,19,37,35,3,1,21,19,40,49
1754,6.5,1.1,40.71880340576172,-73.95929718017578,1,40.73036575317383,-73.95433044433594,0,2,2,1,20,9,19,8,2,1,20,9,25,51
1755,5.5,0.85,40.68922805786133,-73.98129272460938,1,40.693336486816406,-73.97332763671875,0,2,0,1,18,13,42,0,0,1,18,13,46,38
1756,13.5,2.4,40.725746154785156,-73.89299774169922,1,40.754737854003906,-73.89391326904297,0,2,3,1,14,16,53,35,3,1,14,17,12,42
1757,8.5,1.66,40.66794204711914,-73.98070526123047,1,40.68682098388672,-73.9847412109375,0,2,5,1,2,15,3,44,5,1,2,15,13,4
1758,12.5,3.2,40.66022491455078,-73.94925689697266,1,40.68885040283203,-73.98355102539062,0,2,2,1,13,20,13,38,2,1,13,20,27,25
1759,7.0,1.52,40.7711296081543,-73.91378021240234,1,40.765380859375,-73.93147277832031,0,2,4,1,29,21,58,13,4,1,29,22,3,36
1760,15.0,15.01,40.83568572998047,-73.92803192138672,1,40.83456039428711,-73.91809844970703,0,2,4,1,22,18,26,56,4,1,22,19,51,32
1761,23.0,8.18,40.71830368041992,-73.98712921142578,1,40.764591217041016,-73.91438293457031,0,2,2,1,6,22,58,48,2,1,6,23,11,57
1762,11.5,2.16,40.66909790039063,-73.98316192626953,1,40.67863845825195,-73.96841430664062,0,2,6,1,3,20,40,8,6,1,3,20,53,44
1763,5.0,0.94,40.78009796142578,-73.94718170166016,1,40.78951644897461,-73.94831085205078,0,2,2,1,13,19,23,49,2,1,13,19,27,54
1764,6.0,1.32,40.78789138793945,-73.95171356201172,1,40.80537796020508,-73.939208984375,0,2,5,1,9,19,1,13,5,1,9,19,5,41
1765,9.0,1.01,40.81676864624024,-73.92310333251953,1,40.82148742675781,-73.9393081665039,0,2,0,1,25,8,10,2,0,1,25,8,22,13
1766,7.5,1.34,40.71163558959961,-73.94744110107422,1,40.717586517333984,-73.95783996582031,0,2,1,1,5,18,50,13,1,1,5,18,58,59
1767,5.5,0.99,40.67162322998047,-73.95042419433594,1,40.65935134887695,-73.95333862304688,0,2,5,1,30,2,3,16,5,1,30,2,7,39
1768,3.5,0.46,40.82819366455078,-73.94530487060547,1,40.82257843017578,-73.94950103759766,0,2,4,1,15,8,13,4,4,1,15,8,15,4
1769,7.0,1.25,40.71462631225586,-73.9404067993164,1,40.715736389160156,-73.95995330810547,0,2,5,1,2,0,36,15,5,1,2,0,43,16
1770,7.5,1.4,40.75164031982422,-73.85923767089844,1,40.747657775878906,-73.88407897949219,0,2,0,1,4,0,38,20,0,1,4,0,46,42
1771,9.5,2.2,40.65066146850586,-74.0080795288086,2,40.67292785644531,-73.9832534790039,0,1,3,1,21,22,51,57,3,1,21,23,1,6
1772,26.0,7.21,40.71847534179688,-73.93701171875,1,40.65076065063477,-73.95878601074219,0,2,5,1,23,0,40,41,5,1,23,1,11,47
1773,6.0,1.04,40.68525314331055,-73.91099548339844,1,40.6773681640625,-73.92174530029297,0,2,3,1,14,18,52,37,3,1,14,18,58,39
1774,34.0,11.98,40.72857666015625,-73.8517074584961,2,40.79007339477539,-73.95193481445312,0,2,6,1,17,17,24,55,6,1,17,17,49,57
1775,13.0,3.6,40.729774475097656,-73.99756622314453,1,40.70249557495117,-73.98959350585938,0,1,5,1,30,7,59,43,5,1,30,8,11,1
1776,40.5,8.7,40.74627685546875,-73.9936752319336,1,40.68146514892578,-73.95744323730469,0,1,0,1,25,9,1,16,0,1,25,9,58,48
1777,13.0,3.98,40.69613265991211,-73.98258972167969,1,40.72717666625977,-73.95269775390625,0,2,4,1,15,18,52,53,4,1,15,19,4,54
1778,6.5,1.08,40.66642379760742,-73.9910888671875,1,40.67280578613281,-73.97799682617188,0,2,2,1,20,21,15,57,2,1,20,21,22,7
1779,16.5,3.78,40.7496452331543,-73.86399841308594,1,40.74309158325195,-73.91897583007812,0,2,2,1,20,10,13,29,3,1,21,0,0,0
1780,10.0,2.5,40.70854187011719,-73.91007232666016,2,40.714027404785156,-73.95140075683594,0,1,5,1,2,22,7,57,5,1,2,22,17,43
1781,6.5,1.02,40.74524688720703,-73.87344360351562,1,40.75685119628906,-73.8740005493164,0,2,0,1,11,19,9,22,0,1,11,19,16,5
1782,20.0,6.43,40.73878860473633,-73.86727142333984,1,40.719146728515625,-73.956298828125,0,2,6,1,3,23,37,54,6,1,3,23,52,39
1783,5.0,0.72,40.69487380981445,-73.98336029052734,1,40.68465042114258,-73.97791290283203,0,2,3,1,28,12,7,37,4,1,29,0,0,0
1784,32.5,11.87,40.7708625793457,-73.86695861816406,1,40.68913650512695,-73.99495697021484,0,2,6,1,17,3,59,39,6,1,17,4,17,3
1785,4.0,0.5,40.80084228515625,-73.95819854736328,2,40.806907653808594,-73.95360565185547,0,2,6,1,10,17,22,37,6,1,10,17,25,10
1786,24.0,6.48,40.69864273071289,-73.89396667480469,1,40.75729751586914,-73.94647216796875,0,2,6,1,24,20,38,55,6,1,24,21,9,0
1787,22.0,6.05,40.70104598999024,-73.9179458618164,1,40.66569137573242,-73.98921203613281,0,2,0,1,18,4,19,58,0,1,18,4,43,21
1788,10.0,2.6,40.72008895874024,-73.8109359741211,1,40.721229553222656,-73.84413146972656,0,1,4,1,1,2,20,8,4,1,1,2,28,41
1789,20.0,4.2,40.71887588500977,-74.00223541259766,1,40.70915603637695,-73.96891784667969,0,1,1,1,5,9,40,50,1,1,5,10,8,56
1790,11.5,2.99,40.68529510498047,-73.95895385742188,1,40.66939926147461,-73.97933959960938,0,2,2,1,13,21,27,38,2,1,13,21,38,38
1791,34.0,9.44,40.747318267822266,-73.99333953857422,1,40.72143173217773,-73.84335327148438,0,2,4,1,8,14,5,26,4,1,8,14,40,27
1792,24.0,5.8,40.68215942382813,-73.86260223388672,3,40.74931716918945,-73.86917877197266,0,1,5,1,16,14,13,50,5,1,16,14,44,9
1793,8.5,2.22,40.71860885620117,-73.98780822753906,1,40.71495819091797,-73.95172882080078,0,2,0,1,18,1,57,48,0,1,18,2,2,51
1794,12.0,2.74,40.753211975097656,-73.8634262084961,1,40.756019592285156,-73.9126968383789,0,2,4,1,1,23,40,22,4,1,1,23,54,18
1795,21.0,5.77,40.64230728149414,-73.89768981933594,5,40.6820182800293,-73.97662353515625,0,2,6,1,24,23,24,57,6,1,24,23,51,31
1796,12.0,2.4,40.650062561035156,-73.96427154541016,3,40.668678283691406,-73.97992706298828,0,1,1,1,26,11,48,7,1,1,26,12,2,53
1797,8.5,0.9,40.69573974609375,-73.98164367675781,1,40.68999481201172,-73.98617553710938,0,1,2,1,6,16,41,44,2,1,6,16,53,40
1798,10.0,2.03,40.74499130249024,-73.94793701171875,5,40.744407653808594,-73.91195678710938,0,2,3,1,7,10,11,55,3,1,7,10,23,1
1799,7.0,1.6,40.84737777709961,-73.93316650390625,1,40.827537536621094,-73.942626953125,0,1,2,1,6,10,3,1,2,1,6,10,9,2
1800,15.0,3.79,40.67259216308594,-73.95726776123047,1,40.72179412841797,-73.9579086303711,0,2,5,1,9,23,40,38,5,1,9,23,59,13
1801,10.0,1.38,40.74104690551758,-73.87996673583984,1,40.74589157104492,-73.90324401855469,0,2,2,1,13,19,37,43,2,1,13,19,51,56
1802,16.5,5.1,40.69503784179688,-73.99093627929688,1,40.73067474365234,-73.95433807373047,0,1,3,1,14,9,31,34,3,1,14,9,46,40
1803,15.0,3.7,40.65368270874024,-73.95716857910156,1,40.68444442749024,-73.99195098876953,0,1,6,1,17,18,46,26,6,1,17,19,4,46
1804,11.5,3.5,40.720062255859375,-73.98844909667969,1,40.72842025756836,-73.94867706298828,0,1,0,1,11,18,44,6,0,1,11,18,53,19
1805,5.5,0.68,40.80995559692383,-73.93960571289062,1,40.8054084777832,-73.93974304199219,0,2,5,1,16,22,33,1,5,1,16,22,38,44
1806,17.5,4.96,40.82209777832031,-73.94229125976562,1,40.85832214355469,-73.8843765258789,0,2,5,1,16,0,23,42,5,1,16,0,39,58
1807,14.5,3.7,40.74636459350586,-73.86553955078125,2,40.77034378051758,-73.91783142089844,0,1,5,1,16,23,11,33,5,1,16,23,26,50
1808,10.0,1.98,40.69503021240234,-73.97018432617188,1,40.68030548095703,-73.94950103759766,0,2,5,1,2,19,1,2,5,1,2,19,13,41
1809,9.5,2.57,40.717552185058594,-73.94947814941406,1,40.721763610839844,-73.95063018798828,0,2,4,1,1,0,39,55,4,1,1,0,56,18
1810,17.5,5.48,40.74211502075195,-73.86781311035156,1,40.713680267333984,-73.82984924316406,0,2,3,1,7,15,6,36,3,1,7,15,21,41
1811,9.5,1.33,40.81782913208008,-73.96061706542969,1,40.81087875366211,-73.943359375,0,2,4,1,8,18,39,14,4,1,8,18,52,25
1812,14.0,2.55,40.78004455566406,-73.95024871826172,1,40.808876037597656,-73.9447021484375,0,2,3,1,21,13,59,58,3,1,21,14,18,46
1813,7.5,1.4,40.74409866333008,-73.92851257324219,1,40.74384307861328,-73.95044708251953,0,1,4,1,22,22,17,51,4,1,22,22,25,44
1814,41.0,14.93,40.64398193359375,-73.79052734375,2,40.75651168823242,-73.92999267578125,0,2,1,1,26,21,0,59,1,1,26,21,31,4
1815,16.0,3.59,40.67393112182617,-73.96426391601562,1,40.714988708496094,-73.96076965332031,0,2,2,1,20,19,47,14,2,1,20,20,8,53
1816,8.0,1.47,40.8310661315918,-73.91254425048828,3,40.84760284423828,-73.91960906982422,0,2,3,1,14,14,36,52,3,1,14,14,45,0
1817,3.0,0.32,40.80403137207031,-73.96649169921875,1,40.80514526367188,-73.96209716796875,0,2,5,1,16,13,25,48,5,1,16,13,26,57
1818,20.5,5.32,40.75860595703125,-73.99301147460938,1,40.78536605834961,-73.949462890625,0,2,0,1,18,14,23,34,0,1,18,14,45,20
1819,22.5,5.08,40.74038314819336,-73.98893737792969,1,40.7434196472168,-73.91897583007812,0,2,3,1,21,22,33,0,3,1,21,23,2,3
1820,5.0,0.46,40.681114196777344,-73.95572662353516,1,40.67727279663086,-73.9592514038086,0,2,4,1,29,12,4,26,4,1,29,12,9,21
1821,15.0,4.29,40.70710754394531,-73.9081039428711,1,40.72099685668945,-73.8441162109375,0,2,6,1,17,20,17,10,6,1,17,20,32,55
1822,16.5,4.42,40.712162017822266,-73.99678039550781,1,40.72614288330078,-73.9521713256836,0,2,5,1,9,20,52,30,5,1,9,21,9,45
1823,15.5,2.4,40.68061447143555,-73.9531021118164,1,40.70318603515625,-73.94181823730469,0,1,2,1,27,18,8,55,2,1,27,18,33,13
1824,19.5,5.87,40.744056701660156,-73.97395324707031,1,40.69195175170898,-73.98709869384766,0,2,3,1,14,12,51,37,3,1,14,13,8,36
1825,12.5,1.69,40.78396606445313,-73.9546127319336,1,40.80520629882813,-73.9392318725586,0,2,1,1,5,10,35,5,1,1,5,10,52,57
1826,8.0,1.33,40.81131362915039,-73.9575424194336,1,40.79848861694336,-73.95291137695312,0,2,3,1,21,15,47,36,3,1,21,15,56,47
1827,13.5,3.05,40.7579345703125,-73.96231842041016,2,40.79068374633789,-73.95386505126953,0,2,6,1,17,18,6,50,6,1,17,18,25,4
1828,3.0,0.17,40.7172737121582,-73.95210266113281,1,40.71845626831055,-73.95709228515625,0,2,6,1,17,17,19,4,6,1,17,17,20,44
1829,5.0,0.82,40.76481628417969,-73.93761444091797,1,40.76193618774414,-73.92546081542969,0,2,0,1,4,21,41,27,0,1,4,21,45,11
1830,4.5,0.61,40.76613235473633,-73.90782165527344,1,40.77004623413086,-73.91778564453125,0,2,2,1,6,19,31,29,2,1,6,19,34,46
1831,9.0,1.14,40.69659423828125,-73.958984375,1,40.69801712036133,-73.97451782226562,0,2,0,1,11,13,58,12,0,1,11,14,9,30
1832,11.5,1.76,40.68960952758789,-73.98126220703125,3,40.66927337646485,-73.98616790771484,0,2,3,1,7,18,38,23,3,1,7,18,55,3
1833,16.5,1.5,40.8052978515625,-73.93971252441406,1,40.80615615844727,-73.96133422851562,0,1,4,1,15,17,58,4,4,1,15,18,25,32
1834,9.0,2.1,40.762733459472656,-73.79789733886719,1,40.75974655151367,-73.82975006103516,0,2,6,1,10,23,56,43,0,1,11,0,4,2
1835,4.0,0.6,40.808990478515625,-73.95848083496094,2,40.81115341186523,-73.95309448242188,0,1,0,1,18,1,11,24,0,1,18,1,14,13
1836,20.5,5.0,40.74937057495117,-74.00301361083984,3,40.693763732910156,-73.99279022216797,0,2,3,1,21,10,18,25,3,1,21,10,43,37
1837,4.5,0.72,40.69613265991211,-73.97821807861328,1,40.69242858886719,-73.98743438720703,0,2,0,1,4,19,4,21,0,1,4,19,7,54
1838,9.5,1.39,40.69845581054688,-73.96761322021484,1,40.68731689453125,-73.95469665527344,0,2,1,1,26,8,0,27,1,1,26,8,13,21
1839,9.0,1.91,40.80268478393555,-73.94894409179688,1,40.82290267944336,-73.95297241210938,0,2,4,1,1,7,30,57,4,1,1,7,40,22
1840,17.5,5.73,40.76729965209961,-73.8396987915039,6,40.709251403808594,-73.8189926147461,0,2,5,1,9,9,52,2,5,1,9,10,2,50
1841,4.0,0.45,40.71734619140625,-73.96268463134766,1,40.71697235107422,-73.95648956298828,0,2,2,1,13,19,9,7,2,1,13,19,12,1
1842,12.0,2.88,40.66891098022461,-73.94910430908203,1,40.68938064575195,-73.99111938476562,0,2,6,1,17,23,30,24,6,1,17,23,43,19
1843,7.5,1.68,40.68156814575195,-73.99578857421875,1,40.68020629882813,-74.00946044921875,0,2,4,1,22,18,36,8,4,1,22,18,43,25
1844,7.0,1.39,40.803077697753906,-73.96416473388672,1,40.81966781616211,-73.95560455322266,0,2,2,1,13,14,32,26,2,1,13,14,39,15
1845,15.0,2.57,40.780738830566406,-73.95021057128906,1,40.81161117553711,-73.94282531738281,0,2,2,1,20,15,27,19,2,1,20,15,48,23
1846,10.5,2.3,40.69047546386719,-73.96532440185547,5,40.70318603515625,-73.99449157714844,0,2,4,1,1,22,25,29,4,1,1,22,38,32
1847,8.0,1.8,40.678802490234375,-73.92466735839844,1,40.65696334838867,-73.93089294433594,0,1,6,1,17,1,4,39,6,1,17,1,13,14
1848,12.0,2.7,40.73335266113281,-73.9581298828125,2,40.70927429199219,-73.93706512451172,0,1,4,1,1,4,6,15,4,1,1,4,21,47
1849,30.0,2.02,40.76534652709961,-73.8223648071289,1,40.75681686401367,-73.83435821533203,0,2,1,1,5,16,58,57,1,1,5,17,53,37
1850,10.5,1.66,40.817970275878906,-73.96073913574219,1,40.81793594360352,-73.94159698486328,0,2,3,1,28,16,19,38,3,1,28,16,34,17
1851,12.5,3.0,40.66218948364258,-73.95379638671875,1,40.69040298461914,-73.9880599975586,0,1,1,1,5,12,23,25,1,1,5,12,37,17
1852,24.0,4.6,40.74092483520508,-73.87722778320312,1,40.74147033691406,-73.94927215576172,0,1,2,1,13,16,46,42,2,1,13,17,21,55
1853,23.0,5.92,40.75697326660156,-73.98619079589844,2,40.71493148803711,-73.95928955078125,0,2,5,1,2,21,12,22,5,1,2,21,38,24
1854,8.0,1.9,40.67144775390625,-73.97180938720703,2,40.65085220336914,-73.97883605957031,0,1,0,1,25,20,9,39,0,1,25,20,17,56
1855,3.5,0.55,40.754432678222656,-73.87870025634766,1,40.74985122680664,-73.88324737548828,0,2,5,1,9,2,21,33,5,1,9,2,23,7
1856,6.5,1.14,40.747161865234375,-73.8704605102539,3,40.74703979492188,-73.89073181152344,0,2,4,1,15,0,45,17,4,1,15,0,52,27
1857,7.0,1.0,40.6751823425293,-73.96337127685547,1,40.66047668457031,-73.96073913574219,0,1,6,1,24,13,21,0,6,1,24,13,29,19
1858,19.5,4.92,40.74923324584961,-73.97982788085938,2,40.80633163452149,-73.94644927978516,0,2,5,1,30,22,52,10,5,1,30,23,15,14
1859,6.0,0.99,40.77287292480469,-73.92752075195312,1,40.767086029052734,-73.92157745361328,0,2,5,1,23,4,55,15,5,1,23,5,2,15
1860,5.0,0.79,40.76887893676758,-73.9333724975586,1,40.7667121887207,-73.9213638305664,0,2,0,1,18,0,0,43,0,1,18,0,4,54
1861,9.5,1.96,40.71070098876953,-73.9051284790039,1,40.71224212646485,-73.93954467773438,0,2,0,1,25,19,35,9,0,1,25,19,45,46
1862,14.0,2.3,40.83209228515625,-73.90969848632812,1,40.82733154296875,-73.94268798828125,0,2,5,1,30,21,24,40,5,1,30,21,44,4
1863,6.5,1.08,40.69391632080078,-73.98712158203125,1,40.69342422485352,-73.97286224365234,0,2,2,1,13,7,35,52,2,1,13,7,42,26
1864,12.0,3.51,40.72785568237305,-73.95053100585938,1,40.68711853027344,-73.95466613769531,0,2,4,1,1,1,38,11,4,1,1,1,47,31
1865,21.0,5.46,40.716575622558594,-73.95710754394531,1,40.67268371582031,-73.98334503173828,0,2,0,1,4,9,4,9,0,1,4,9,27,38
1866,11.0,2.3,40.69061279296875,-73.93211364746094,1,40.6859016418457,-73.9734115600586,0,1,4,1,15,22,47,0,4,1,15,23,0,10
1867,10.0,1.81,40.7512321472168,-73.86442565917969,2,40.733978271484375,-73.86961364746094,0,2,5,1,30,17,36,19,5,1,30,17,49,44
1868,8.0,2.15,40.80570602416992,-73.94692993164062,2,40.812644958496094,-73.93778991699219,0,2,6,1,17,11,23,13,6,1,17,11,31,22
1869,7.5,1.19,40.81134796142578,-73.90780639648438,1,40.81998062133789,-73.91600799560547,0,2,6,1,10,19,13,4,6,1,10,19,21,30
1870,28.0,7.78,40.774017333984375,-73.87117767333984,1,40.7122802734375,-73.9626235961914,0,2,2,1,20,10,20,50,2,1,20,10,52,14
1871,5.0,0.71,40.79479598999024,-73.94058990478516,1,40.66432571411133,-74.0223388671875,0,2,4,1,22,7,42,5,4,1,22,7,46,49
1872,5.5,0.8,40.79960632324219,-73.96580505371094,1,40.80430603027344,-73.95549774169922,0,1,0,1,25,19,5,9,0,1,25,19,10,52
1873,14.0,3.88,40.82362747192383,-73.94132995605469,1,40.86164093017578,-73.90845489501953,0,2,1,1,12,17,30,8,1,1,12,17,44,3
1874,6.0,1.1,40.72952651977539,-73.84185791015625,1,40.7214469909668,-73.84423065185547,0,2,0,1,4,9,15,9,0,1,4,9,21,7
1875,18.0,3.64,40.84503555297852,-73.93350982666016,1,40.804054260253906,-73.96659088134766,0,2,3,1,21,17,33,3,3,1,21,17,58,9
1876,6.5,1.27,40.72416687011719,-73.94422149658203,1,40.72175979614258,-73.95785522460938,0,2,6,1,3,19,59,25,6,1,3,20,5,26
1877,13.0,3.11,40.8040657043457,-73.96647644042969,1,40.83912658691406,-73.9403305053711,0,2,0,1,25,17,1,51,0,1,25,17,16,29
1878,18.0,4.84,40.74994659423828,-73.9742660522461,1,40.77422332763672,-73.92443084716797,0,2,2,1,13,9,55,37,2,1,13,10,15,38
1879,12.5,1.86,40.76628112792969,-73.92182159423828,2,40.75338363647461,-73.90650177001953,0,2,2,1,13,16,44,28,2,1,13,17,2,32
1880,7.0,1.16,40.78850173950195,-73.95530700683594,1,40.80246353149414,-73.95063781738281,0,2,0,1,18,13,19,34,0,1,18,13,27,41
1881,4.5,0.76,40.67858123779297,-73.98226928710938,2,40.67102432250977,-73.97817993164062,0,2,3,1,7,15,35,32,3,1,7,15,38,37
1882,6.0,0.86,40.834869384765625,-73.94441986083984,1,40.84637451171875,-73.93850708007812,0,2,3,1,21,13,34,9,3,1,21,13,39,58
1883,19.5,5.5,40.76063919067383,-73.988037109375,1,40.79267501831055,-73.93780517578125,0,1,5,1,9,13,7,5,5,1,9,13,27,27
1884,8.5,1.77,40.69040298461914,-73.94722747802734,1,40.68302536010742,-73.92621612548828,0,2,5,1,9,11,21,42,5,1,9,11,30,37
1885,7.5,1.85,40.79939651489258,-73.94524383544922,5,40.8124885559082,-73.92912292480469,0,2,0,1,18,0,5,7,0,1,18,0,11,55
1886,12.5,1.94,40.67464828491211,-73.94449615478516,5,40.68631362915039,-73.97428894042969,0,2,4,1,8,17,19,6,4,1,8,17,37,0
1887,8.5,1.36,40.80463409423828,-73.93894958496094,1,40.78955841064453,-73.95246887207031,0,2,3,1,21,17,45,41,3,1,21,17,55,14
1888,53.0,7.08,40.77384948730469,-73.87073516845703,5,40.78304672241211,-73.94454193115234,0,2,0,1,25,12,13,57,0,1,25,13,33,16
1889,7.5,1.36,40.72395324707031,-73.95004272460938,1,40.70988845825195,-73.93931579589844,0,2,5,1,16,11,39,30,5,1,16,11,47,46
1890,7.0,1.3,40.70963668823242,-73.95441436767578,1,40.70880508422852,-73.95931243896484,0,2,4,1,1,23,20,26,4,1,1,23,31,8
1891,11.5,2.73,40.71800994873047,-73.87285614013672,2,40.74659729003906,-73.89141845703125,0,2,2,1,20,0,49,37,2,1,20,1,2,16
1892,12.5,2.89,40.69537353515625,-73.92581176757812,1,40.68697738647461,-73.97679138183594,0,2,5,1,9,15,51,17,5,1,9,16,5,18
1893,15.0,3.83,40.71316146850586,-73.96426391601562,1,40.70235061645508,-73.99295806884766,0,2,0,1,18,9,30,19,1,1,19,9,23,30
1894,9.0,1.66,40.70198059082031,-73.96177673339844,1,40.72112655639648,-73.95657348632812,0,2,6,1,10,2,27,45,6,1,10,2,37,59
1895,5.5,1.09,40.58601760864258,-73.9352798461914,1,40.58720397949219,-73.95311737060547,0,2,5,1,23,10,19,17,5,1,23,10,23,29
1896,13.0,3.0,40.71533966064453,-73.9582290649414,3,40.74881362915039,-73.93804931640625,0,1,2,1,13,12,8,22,2,1,13,12,22,55
1897,8.5,1.73,40.64018630981445,-74.02970123291016,1,40.63082504272461,-74.00909423828125,0,2,2,1,6,8,31,19,2,1,6,8,41,2
1898,7.0,1.2,40.81173706054688,-73.9538803100586,1,40.82302474975586,-73.94210052490234,0,1,6,1,10,19,35,40,6,1,10,19,41,59
1899,9.0,2.37,40.72092056274414,-73.84659576416016,1,40.73774337768555,-73.88304901123047,0,2,6,1,10,22,10,50,6,1,10,22,18,20
1900,5.0,0.93,40.77891159057617,-73.9544448852539,1,40.78875350952149,-73.95509338378906,0,2,5,1,9,15,38,15,5,1,9,15,42,17
1901,5.0,0.92,40.83772659301758,-73.92964172363281,1,40.8281135559082,-73.92635345458984,0,2,2,1,20,21,0,51,2,1,20,21,5,34
1902,10.5,2.5,40.74238204956055,-73.91816711425781,3,40.7540397644043,-73.94226837158203,0,1,4,1,1,0,38,0,4,1,1,0,50,16
1903,7.5,1.54,40.684852600097656,-73.9761962890625,1,40.67475128173828,-73.95650482177734,0,2,5,1,9,10,57,38,5,1,9,11,5,51
1904,12.0,3.23,40.77507019042969,-73.96084594726562,1,40.80807876586914,-73.94513702392578,0,2,5,1,2,21,16,8,5,1,2,21,27,26
1905,6.0,1.1,40.68169021606445,-73.95840454101562,1,40.67184448242188,-73.96247863769531,0,2,3,1,7,22,26,35,3,1,7,22,31,53
1906,16.0,3.5,40.68438720703125,-73.94027709960938,1,40.65562438964844,-73.90721893310547,0,1,4,1,8,12,50,12,4,1,8,13,11,49
1907,11.5,2.26,40.669769287109375,-73.93130493164062,1,40.698673248291016,-73.93855285644531,0,2,2,1,6,18,3,43,2,1,6,18,20,48
1908,8.5,1.4,40.84894180297852,-73.93696594238281,1,40.829925537109375,-73.94776916503906,0,1,0,1,25,12,16,9,0,1,25,12,26,10
1909,14.5,3.8,40.75386428833008,-73.9449234008789,1,40.71147537231445,-73.9453353881836,0,1,6,1,10,23,3,48,6,1,10,23,19,14
1910,9.5,1.67,40.67561340332031,-73.9414291381836,1,40.67877960205078,-73.91944885253906,0,2,1,1,5,12,3,29,1,1,5,12,15,19
1911,4.0,0.61,40.77838516235352,-73.91496276855469,1,40.7751350402832,-73.9115982055664,0,2,1,1,12,21,46,44,1,1,12,21,49,11
1912,18.5,2.46,40.75508117675781,-73.83016967773438,1,40.74910354614258,-73.86966705322266,0,2,0,1,4,17,47,35,0,1,4,18,15,53
1913,5.5,1.1,40.69219207763672,-73.95059204101562,1,40.6932487487793,-73.96770477294922,0,1,5,1,16,23,10,51,5,1,16,23,15,19
1914,9.5,1.75,40.80498123168945,-73.96233367919922,2,40.78979110717773,-73.95234680175781,0,2,2,1,6,17,11,2,2,1,6,17,23,15
1915,5.0,0.66,40.800148010253906,-73.94046783447266,1,40.79253387451172,-73.94387817382812,0,2,0,1,4,14,32,13,0,1,4,14,36,48
1916,11.0,2.32,40.68373107910156,-73.97676086425781,1,40.697601318359375,-73.99282836914062,0,2,1,1,5,14,59,25,1,1,5,15,13,2
1917,4.0,0.51,40.76112365722656,-73.923828125,6,40.75422668457031,-73.92727661132812,0,2,0,1,18,4,7,42,0,1,18,4,10,18
1918,25.0,5.02,40.64373779296875,-73.78329467773438,1,40.69729232788086,-73.81304168701172,0,2,2,1,13,10,11,26,2,1,13,10,18,53
1919,14.0,3.23,40.74800109863281,-73.95700073242188,1,40.76138687133789,-73.91694641113281,0,2,1,1,5,11,54,43,1,1,5,12,10,31
1920,15.0,4.2,40.7259635925293,-73.86497497558594,1,40.68698501586914,-73.82244873046875,0,2,3,1,7,19,32,30,3,1,7,19,47,33
1921,9.5,1.41,40.81247329711914,-73.9056396484375,5,40.81012344360352,-73.92532348632812,0,2,5,1,30,17,27,17,5,1,30,17,39,46
1922,4.0,0.4,40.71327590942383,-73.82328796386719,1,40.71366882324219,-73.8297348022461,0,2,4,1,22,20,36,52,4,1,22,20,39,32
1923,4.0,0.5,40.76897430419922,-73.92588806152344,1,40.76514434814453,-73.93154907226562,0,2,4,1,1,3,21,14,4,1,1,3,23,59
1924,6.0,1.02,40.744049072265625,-73.87696075439453,5,40.73387145996094,-73.87117004394531,0,2,2,1,20,21,58,0,2,1,20,22,3,22
1925,13.0,3.71,40.79050064086914,-73.92864990234375,1,40.80427169799805,-73.93701934814453,0,2,3,1,28,9,25,36,3,1,28,9,37,57
1926,6.5,1.21,40.80465316772461,-73.937744140625,1,40.80483627319336,-73.95499420166016,0,2,0,1,4,0,41,49,0,1,4,0,47,13
